lat,lon,depth_m,diameter_m,dD,pf_slope,ef_slope,circ,test
-73.596,171.82,973.82,4354.8,0.22362,0.28786,0.34573,0.64705,0
-73.588,-48.44,475.77,3624.6,0.13126,0.12185,0.30778,0.9479,0
-73.587,35.922,522.73,3744.1,0.13961,0.28509,0.17412,0.70148,0
-73.582,178.77,806.82,6440.7,0.12527,0.16598,0.34784,0.87621,0
-73.579,27.293,1244.9,7215.5,0.17254,0.48276,0.38929,0.99185,0
-73.577,113.06,539.19,3226.4,0.16712,0.29059,0.26078,0.93105,0
-73.577,-147.4,286.29,2029,0.1411,0.083808,0.28317,0.98946,0
-73.571,161.09,1623.5,9515.9,0.17061,0.36688,0.42019,0.91392,0
-73.567,-75.86,597.74,5138.1,0.11633,0.23704,0.18276,0.90838,0
-73.551,-15.2,416.72,3012.7,0.13832,0.097829,0.29405,0.75912,0
-73.549,166.77,516.71,3903.6,0.13237,0.13592,0.19046,0.8033,0
-73.535,-59.64,642.63,5536.4,0.11607,0.11728,0.26482,0.99999,0
-73.534,44.765,269.13,2733.9,0.098443,0.20434,0.20171,0.92103,0
-73.533,-102.47,501.53,6242,0.080348,0.15668,0.12993,0.97589,0
-73.523,-22.41,796.62,5146.7,0.15478,0.19478,0.25416,0.91225,0
-73.522,-171.91,523.12,6624.2,0.078972,0.18401,0.10955,0.95728,0
-73.521,-39.42,493.53,3000.2,0.1645,0.27142,0.28172,0.82538,0
-73.52,-62.15,731.54,3959,0.18478,0.34709,0.4466,0.87913,0
-73.516,-162.26,367.1,3446.9,0.1065,0.19251,0.25558,0.99158,0
-73.512,-132.35,498.17,3903.4,0.12762,0.16996,0.14541,0.84487,0
-73.512,-42.37,484.2,6087,0.079547,0.074774,0.15506,0.79356,0
-73.511,-153.84,738.78,5740.6,0.1287,0.28627,0.1517,0.80556,0
-73.508,125.23,530.53,2751.9,0.19279,0.42428,0.31253,0.90471,0
-73.507,-94.02,716.81,4998.2,0.14341,0.29017,0.2505,0.80163,0
-73.502,11.329,377.59,2230.6,0.16928,0.27179,0.2217,0.62225,0
-73.5,-82.76,548.41,4497.4,0.12194,0.20333,0.15856,0.94487,0
-73.498,-108.25,343.19,3943.2,0.087033,0.15398,0.19361,0.89186,0
-73.493,38.907,466.87,4299.9,0.10858,0.21238,0.17054,0.89926,0
-73.489,-129.09,628.46,6334.3,0.099216,0.12814,0.17253,0.88276,0
-73.489,-29.73,340.18,2896.8,0.11743,0.1298,0.16761,0.79998,0
-73.486,18.77,276.47,2983.8,0.09266,0.092576,0.16754,0.67764,0
-73.486,-95.87,730.79,8457.5,0.086408,0.21514,0.19355,0.97945,0
-73.485,62.93,403.32,3707.8,0.10878,0.16366,0.1206,0.92751,0
-73.485,-101.67,251.22,5098.4,0.049273,0.16781,0.044242,0.84766,0
-73.478,84.231,1055.1,6370.5,0.16562,0.38327,0.37696,0.98911,0
-73.468,-6.28,168.39,2768.9,0.060815,0.090914,0.099408,0.88889,0
-73.467,-83.48,478.87,3965.8,0.12075,0.25627,0.23171,0.93759,0
-73.461,-99.55,564.8,3362.5,0.16797,0.19055,0.14659,0.57144,0
-73.455,-152.05,610.33,5138.1,0.11879,0.26272,0.1231,0.8658,0
-73.445,-167.69,631.55,4200.6,0.15035,0.3577,0.23614,0.96668,0
-73.444,-20.47,785.18,4998.2,0.15709,0.35017,0.21906,0.81451,0
-73.442,-105.71,2144.5,11639,0.18426,0.4699,0.56961,0.99997,0
-73.442,-72.89,358.03,3061.6,0.11694,0.24082,0.22873,0.89252,0
-73.434,-79.18,530.47,4287.3,0.12373,0.24817,0.23753,0.88099,0
-73.425,29.101,1287.2,8260.7,0.15583,0.26458,0.34833,0.72394,0
-73.422,-147.02,795.8,5097.2,0.15612,0.26099,0.31018,0.8374,0
-73.421,-63.11,678.23,4998.2,0.1357,0.29036,0.23854,0.99019,0
-73.42,17.847,351.45,3099.6,0.11339,0.16058,0.19515,0.89161,0
-73.419,70.609,400.93,2549.2,0.15728,0.35839,0.26202,0.95658,0
-73.412,-93.08,1987.3,13750,0.14453,0.33655,0.25084,0.85812,0
-73.407,37.739,444.9,3997.6,0.11129,0.13034,0.23841,0.87894,0
-73.407,-157.67,486.66,4620.4,0.10533,0.17746,0.15366,0.80554,0
-73.404,51.58,474.43,4220,0.11243,0.13241,0.18727,0.66122,0
-73.403,-109.1,725.28,9798.5,0.07402,0.10227,0.10573,0.91111,0
-73.394,-33.49,817.4,5322.9,0.15356,0.27508,0.32702,0.93751,0
-73.391,-83.28,479.74,3996.6,0.12004,0.28546,0.22712,0.93175,0
-73.387,-146.11,670.6,5735.5,0.11692,0.16515,0.26338,0.90564,0
-73.386,-94.49,868.81,6086.9,0.14273,0.16486,0.10811,0.76878,0
-73.384,-78.15,910.42,6977.6,0.13048,0.30505,0.21222,0.96575,0
-73.383,-152.62,778.8,4022.9,0.19359,0.27932,0.34641,0.64333,0
-73.377,-80.51,656.66,4927.2,0.13327,0.16081,0.27037,0.98413,0
-73.377,-15.6,722.33,5542.3,0.13033,0.26606,0.30138,0.9333,0
-73.374,17.511,581.4,3783.9,0.15365,0.19818,0.31311,0.92236,0
-73.371,-97.17,404.75,3385.5,0.11956,0.20427,0.15918,0.70244,0
-73.351,107.97,275.52,2636.1,0.10452,0.14775,0.15795,0.59863,0
-73.347,-35.96,833.45,4790.6,0.17397,0.24222,0.23901,0.76415,0
-73.342,12.131,689.79,5669.5,0.12167,0.16776,0.29147,0.7143,0
-73.337,154.35,1047.6,6210.1,0.1687,0.41804,0.30797,0.96332,0
-73.335,-134.12,655.6,5493.2,0.11935,0.13436,0.21991,0.67683,0
-73.322,-93.8,362.89,3215.5,0.11286,0.23452,0.19873,0.93271,0
-73.313,143.35,485.78,3505.1,0.13859,0.28522,0.24681,0.89796,0
-73.295,-65.52,593.2,4819.5,0.12308,0.13636,0.17263,0.78568,0
-73.283,-87.01,1185.8,7097.1,0.16708,0.15,0.33103,0.79469,0
-73.27,-156.52,1042.6,5839.4,0.17855,0.22705,0.34117,0.81942,0
-73.263,-77.44,550.22,6570.6,0.083739,0.16871,0.10757,0.97688,0
-73.261,109.28,157.38,3736.8,0.042117,0.073818,0.075512,0.73709,0
-73.255,-160.34,861.82,6334.2,0.13606,0.18171,0.099434,0.66664,0
-73.254,40.132,789.79,5178.1,0.15252,0.28828,0.28991,0.73448,0
-73.246,-91.72,323.45,3784.1,0.085476,0.18503,0.13122,0.86367,0
-73.239,-84.22,414.16,4251.5,0.097414,0.18032,0.20895,0.98134,0
-73.23,-157.9,643.76,4222.1,0.15247,0.30832,0.32189,0.78523,0
-73.223,-59.03,513.22,4617.5,0.11115,0.18047,0.20659,0.9596,0
-73.222,9.8316,409.53,3997.6,0.10244,0.11612,0.16152,0.79312,0
-73.21,173.87,431.05,3863.7,0.11156,0.078317,0.16106,0.87389,0
-73.209,-57.35,607.79,5790,0.10497,0.088802,0.14252,0.82982,0
-73.204,144.65,531.81,4297.8,0.12374,0.24591,0.28227,0.94398,0
-73.203,57.124,281.3,2867.8,0.098089,0.13988,0.15877,0.69231,0
-73.201,178.58,892.47,6919.8,0.12897,0.34541,0.26312,0.92858,0
-73.199,-152.99,530.21,4963,0.10683,0.28068,0.16343,0.82222,0
-73.193,-159.11,557.69,3709.5,0.15034,0.1768,0.31072,0.61352,0
-73.19,99.298,630.02,9878,0.06378,0.12932,0.10351,0.84353,0
-73.186,-32.24,486.93,4095.8,0.11889,0.22144,0.28477,0.84464,0
-73.183,177.58,524.87,4458.1,0.11773,0.34665,0.20943,0.71093,0
-73.177,121.58,288.15,2722.9,0.10582,0.19495,0.18096,0.96901,0
-73.176,-35.25,997.82,5542.5,0.18003,0.20733,0.1449,0.84849,0
-73.171,-161.93,1013.7,6790.5,0.14929,0.32752,0.27158,0.96038,0
-73.167,12.345,689.66,5572.8,0.12375,0.21144,0.30135,0.71007,0
-73.165,-45.51,631.98,4602.2,0.13732,0.25828,0.20607,0.95873,0
-73.163,141.78,460.47,3418.3,0.13471,0.28373,0.33778,0.98335,0
-73.163,-62.35,1004.5,5973.5,0.16816,0.30361,0.30137,0.87069,0
-73.157,-157.32,445.02,4501.2,0.098866,0.1663,0.078129,0.7198,0
-73.151,118.62,470.43,3305.9,0.1423,0.21518,0.25938,0.86456,0
-73.146,-145.21,468.53,3540.8,0.13232,0.26721,0.3208,0.94683,0
-73.137,-147.06,968.62,4849.7,0.19973,0.29846,0.38602,0.83763,0
-73.129,21.63,803.47,9378.5,0.085672,0.14595,0.1302,0.80154,0
-73.129,-134.6,344.84,4531.5,0.076099,0.13986,0.18971,0.86958,0
-73.127,-20.2,738.95,4221.9,0.17503,0.19624,0.20221,0.74123,0
-73.125,-40.5,499.01,3544.9,0.14077,0.27521,0.032039,0.97804,0
-73.124,163.93,611.68,3360.4,0.18203,0.36412,0.39925,0.98306,0
-73.116,-89.47,1251,10291,0.12157,0.103,0.305,0.93631,0
-73.113,-87.98,830.83,5249.2,0.15828,0.42622,0.32128,0.93101,0
-73.113,-85.88,1050.9,7333.8,0.1433,0.38423,0.28406,0.94657,0
-73.102,-110.2,780.04,3266.2,0.23882,0.23399,0.32074,0.60294,0
-73.101,13.316,521.43,6235.5,0.083624,0.15716,0.17765,0.80771,0
-73.096,-77.49,507.91,5170.9,0.098226,0.095349,0.23259,0.90479,0
-73.09,-74.62,362.83,2867.8,0.12652,0.16316,0.29439,0.86089,0
-73.089,-66.09,1521.3,7966.2,0.19096,0.37665,0.38421,0.83333,0
-73.072,52.333,902.41,6720.6,0.13428,0.16703,0.24149,0.86487,0
-73.067,-23.29,542.37,4580.5,0.11841,0.27887,0.21097,0.95833,0
-73.066,-15.17,1201,7280.6,0.16496,0.27191,0.38169,0.91227,0
-73.065,81.366,1899.7,10777,0.17628,0.28739,0.33598,0.9804,0
-73.065,-140.15,830.65,6623.9,0.1254,0.2499,0.30062,0.81158,0
-73.062,-155,784.63,4739.9,0.16554,0.30965,0.2074,0.78287,0
-73.059,-19.25,1556.8,7638,0.20383,0.39638,0.39603,0.74692,0
-73.055,-157.01,316.12,3302.4,0.095723,0.19951,0.19303,0.90477,0
-73.049,-94.55,1072.4,7770.7,0.13801,0.31844,0.1381,0.74495,0
-73.037,-81.29,559.78,4142.2,0.13514,0.16471,0.31905,0.8739,0
-73.026,23.346,367.84,3818.1,0.096342,0.20363,0.20912,0.83897,0
-73.025,-117.41,1249.6,7408.5,0.16867,0.31984,0.37075,0.9029,0
-73.002,-65.35,1516.9,7860,0.19299,0.36596,0.37357,0.8302,0
-72.999,-99.23,1146.2,10361,0.11063,0.29856,0.13727,0.97367,0
-72.993,-134.17,514.99,5576.4,0.092352,0.17703,0.067776,0.99292,0
-72.966,-72.06,565.17,5394.1,0.10478,0.14667,0.15002,0.81342,0
-72.963,105.66,612.8,3385.5,0.18101,0.34239,0.31322,0.9042,0
-72.954,-111.04,1361.2,9914.3,0.1373,0.24339,0.31305,0.72078,0
-72.954,-48.4,1204.5,6790.4,0.17739,0.38445,0.41875,0.97978,0
-72.954,-47.72,360.15,3544.9,0.1016,0.1958,0.19845,0.88998,0
-72.952,-84.09,1066.3,6032.7,0.17675,0.35403,0.26623,0.85715,0
-72.948,-36.37,2433,11753,0.20702,0.26564,0.12631,0.9068,0
-72.947,-112.93,566.33,4238.7,0.13361,0.3066,0.2115,0.90084,0
-72.942,-22.19,444.91,4435.7,0.1003,0.072996,0.092519,0.89285,0
-72.927,-130.39,724.33,3963.7,0.18274,0.32132,0.34774,0.74263,0
-72.923,-149.16,558.26,4593,0.12155,0.22802,0.28341,0.74844,0
-72.92,119.11,473.13,3584.8,0.13198,0.23002,0.1816,0.71427,0
-72.919,23.22,364.6,3814.5,0.095584,0.17302,0.24897,0.87424,0
-72.889,10.253,440.4,3562.3,0.12363,0.21834,0.23155,0.82434,0
-72.889,50.544,244.33,4222.1,0.057869,0.085349,0.09345,0.87601,0
-72.878,-129.85,703.27,3839.5,0.18317,0.32825,0.28542,0.82664,0
-72.868,19.178,411.39,2637.9,0.15595,0.24972,0.22824,0.87273,0
-72.867,-97.69,718.28,5043.9,0.14241,0.31681,0.27131,0.92038,0
-72.86,33.729,672.27,4808.7,0.1398,0.10136,0.18249,0.95397,0
-72.86,166.3,764.29,5790,0.132,0.12589,0.29177,0.96695,0
-72.856,-11.65,443.23,2455.2,0.18053,0.37891,0.2944,0.96591,0
-72.855,-73.12,655.11,6742.4,0.097164,0.10508,0.21123,0.95803,0
-72.85,-166.9,432.27,2780.8,0.15545,0.32665,0.29319,0.79334,0
-72.849,163.24,495.72,3952.2,0.12543,0.2656,0.28444,0.98249,0
-72.844,-96.6,609.66,3568.9,0.17083,0.25435,0.21685,0.67834,0
-72.839,57.728,251.15,2636,0.095277,0.21366,0.17351,0.92856,0
-72.831,-89.89,923.08,5493,0.16805,0.11531,0.2641,0.99107,0
-72.827,149.86,759.77,3711.6,0.2047,0.24455,0.41724,0.74256,0
-72.827,-59.59,1004.8,6210.1,0.1618,0.3105,0.30876,0.88984,0
-72.823,-62.12,408.82,4701.1,0.086963,0.19797,0.11015,0.91343,0
-72.815,65.121,504.42,5839.4,0.086381,0.14436,0.15927,0.84892,0
-72.807,44.113,261.87,2578.1,0.10158,0.088199,0.1779,0.97802,0
-72.79,-132.73,216.86,4341.6,0.04995,0.094455,0.040114,0.80148,0
-72.785,0.82498,356.47,2954.9,0.12064,0.27535,0.28403,0.90269,0
-72.781,-57.42,845.16,8102.7,0.10431,0.096092,0.17169,0.9257,0
-72.772,70.352,688.01,4341.6,0.15847,0.36009,0.24474,0.66061,0
-72.77,126.33,682.16,4062.7,0.16791,0.25092,0.30239,0.85709,0
-72.77,-95.53,444.44,4642.4,0.095734,0.2232,0.15423,0.97659,0
-72.769,-80.64,576.32,4998.2,0.11531,0.2106,0.23774,0.94393,0
-72.768,-21.22,258.66,3107.9,0.083227,0.12122,0.17374,0.95079,0
-72.763,62.255,674.05,3810.3,0.1769,0.27128,0.24125,0.62092,0
-72.763,-83.43,846.65,6565,0.12896,0.26212,0.24876,0.88802,0
-72.762,160.79,670.35,4387.1,0.1528,0.38821,0.30277,0.98246,0
-72.758,37.936,278.72,3624.7,0.076894,0.099008,0.069198,0.62328,0
-72.755,-154.01,531.06,3456.7,0.15363,0.27204,0.3173,0.82612,0
-72.752,130.84,511.9,3624.7,0.14123,0.23454,0.25345,0.79822,0
-72.749,-119.27,462.71,3943.2,0.11734,0.15942,0.16101,0.67346,0
-72.743,8.4958,573.69,3863.6,0.14849,0.27661,0.22504,0.71324,0
-72.741,-114.38,748.68,4800.2,0.15597,0.29069,0.32362,0.94173,0
-72.739,-65.85,1374.6,9201.6,0.14938,0.29093,0.38306,0.94642,0
-72.734,-81.69,882.61,7770.7,0.11358,0.1774,0.28704,0.80605,0
-72.718,-50.41,289.07,2781,0.10395,0.14681,0.16425,0.8421,0
-72.718,-19.63,851.23,6032.6,0.1411,0.15785,0.2084,0.8718,0
-72.715,-42.36,392.47,3070.6,0.12781,0.17619,0.21599,0.77375,0
-72.711,120.86,219.79,2896.9,0.075872,0.080788,0.097889,0.99996,0
-72.707,-52.75,373.02,3744.2,0.099626,0.20483,0.19795,0.96907,0
-72.699,-133.12,386.73,3903.5,0.099071,0.16468,0.1814,0.97033,0
-72.69,173.18,485.06,3302.2,0.14689,0.34508,0.34929,0.9743,0
-72.685,-152.36,439.63,3968.8,0.11077,0.19358,0.13834,0.77404,0
-72.682,-67.53,691.85,4700.1,0.1472,0.30273,0.31571,0.9916,0
-72.664,-161.65,927.39,6387.4,0.14519,0.26149,0.31357,0.82441,0
-72.662,-157.86,466.14,3655.5,0.12752,0.18487,0.29178,0.73133,0
-72.654,50.77,1347.7,8021.9,0.168,0.37347,0.34252,0.93804,0
-72.651,36.516,414.9,2578.2,0.16093,0.17568,0.1613,0.70637,0
-72.65,61.026,195.12,3041.7,0.064147,0.047429,0.14213,0.92107,0
-72.646,175.41,762.81,4800.3,0.15891,0.36157,0.34707,0.9898,0
-72.645,-164.23,702.67,6134,0.11455,0.2452,0.18753,0.88506,0
-72.634,42.01,192.71,2607.1,0.073917,0.091897,0.1568,0.90909,0
-72.62,-156.71,475.2,4171.4,0.11392,0.22966,0.12552,0.85203,0
-72.619,112.34,444.62,3425.5,0.1298,0.23007,0.28234,0.9247,0
-72.603,-121.54,579.43,5146.6,0.11258,0.1845,0.23344,0.75912,0
-72.599,22.824,365.97,3664.5,0.099869,0.24038,0.15937,0.96844,0
-72.597,-90.18,1205.1,10093,0.1194,0.21408,0.12611,0.74835,0
-72.591,115.03,513.18,3505.1,0.14641,0.28907,0.20883,0.64705,0
-72.589,-83.48,534.19,5138.1,0.10397,0.18917,0.22867,0.75436,0
-72.565,51.731,462.41,3128.5,0.1478,0.14174,0.16986,0.96429,0
-72.563,40.205,313.65,3717.4,0.084374,0.079914,0.12963,0.86668,0
-72.563,74.871,721.5,8125.5,0.088795,0.089983,0.18147,0.91891,0
-72.555,-148.42,675.67,4721.7,0.1431,0.16781,0.22823,0.95879,0
-72.551,-27.06,330.76,3545.1,0.093302,0.16146,0.24628,0.9082,0
-72.55,49.177,449.25,4708.8,0.095408,0.16945,0.18285,0.90909,0
-72.549,7.0442,550.68,3973.6,0.13858,0.32283,0.23072,0.88597,0
-72.546,174.06,408.9,3012.8,0.13572,0.15907,0.23019,0.78796,0
-72.543,178.35,466.75,3476.2,0.13427,0.11954,0.31048,0.96774,0
-72.541,125.68,600.14,4301.6,0.13952,0.17616,0.23975,0.82439,0
-72.534,9.2027,425.61,2708.5,0.15714,0.14637,0.23985,0.47222,0
-72.525,38.447,285.79,3356.9,0.085136,0.085141,0.16435,0.89818,0
-72.522,-157.7,798.01,4651.8,0.17155,0.22969,0.24371,0.64383,0
-72.521,17.599,456.9,4095.5,0.11156,0.17168,0.14186,0.78619,0
-72.514,-78.63,425.44,2630.1,0.16176,0.34484,0.49577,0.98909,0
-72.51,-85.64,676.37,5263.7,0.1285,0.23844,0.24874,0.89,0
-72.502,173.61,591.44,4660.2,0.12691,0.23393,0.23763,0.86667,0
-72.5,37.633,224.81,3447.1,0.065218,0.076074,0.14013,0.83213,0
-72.5,-129.57,469.87,2665.2,0.1763,0.23221,0.23964,0.6866,0
-72.499,-97.2,985.77,6736.8,0.14633,0.39364,0.32476,0.95799,0
-72.495,159.2,661.24,3983,0.16601,0.42858,0.31304,0.98039,0
-72.492,159.62,921.66,5678.7,0.1623,0.39781,0.31407,0.83335,0
-72.492,-153.07,616.73,4199.9,0.14684,0.27918,0.28498,0.92738,0
-72.489,42.234,215.58,2607.2,0.082687,0.13302,0.12983,0.78265,0
-72.488,-109.63,615.05,4540.5,0.13546,0.30913,0.26331,0.89762,0
-72.479,-35.57,764.16,6482.8,0.11787,0.20125,0.093182,0.75723,0
-72.476,-101.61,698.13,5047.7,0.13831,0.15697,0.11939,0.84999,0
-72.469,168.64,899.54,5559.4,0.1618,0.39388,0.32715,0.95919,0
-72.466,24.721,530.48,4421.3,0.11998,0.19348,0.21904,0.93276,0
-72.46,-38.61,421.96,3568.4,0.11825,0.16943,0.23392,0.93133,0
-72.448,118.58,512.3,2636.2,0.19433,0.40974,0.37266,0.93818,0
-72.444,-41.17,1396.2,12666,0.11023,0.15855,0.20319,0.68388,0
-72.438,22.727,316.36,2810,0.11258,0.20728,0.25782,0.87391,0
-72.416,-156.07,760.99,5938.5,0.12815,0.23619,0.099993,0.84507,0
-72.389,-160.79,656.13,5031.2,0.13041,0.28885,0.26767,0.7643,0
-72.383,-73.57,368.51,3443.3,0.10702,0.25344,0.21775,0.93384,0
-72.381,-24.66,474.66,4084.6,0.11621,0.13025,0.19509,0.79217,0
-72.379,-35.89,490.66,3306.1,0.14841,0.21103,0.25213,0.9432,0
-72.372,35.747,320.06,3128.4,0.10231,0.091007,0.078085,0.83068,0
-72.368,-110.72,854.36,5938.5,0.14387,0.13131,0.1603,0.93024,0
-72.349,62.136,1144.8,9912.5,0.11549,0.13154,0.17155,0.95774,0
-72.337,63.814,219.43,2433.4,0.090174,0.14196,0.15405,0.92307,0
-72.332,-124.15,585.77,4664.6,0.12558,0.26747,0.23808,0.97025,0
-72.328,16.865,380.73,4461,0.085345,0.18853,0.15887,0.98239,0
-72.324,-152.79,914.31,5852.6,0.15622,0.2932,0.34884,0.81967,0
-72.324,-99.47,540.92,4222.1,0.12812,0.30718,0.18565,0.90594,0
-72.321,-76.92,751.48,6046.3,0.12429,0.22143,0.28347,0.89038,0
-72.311,-80.12,631.12,5394.1,0.117,0.28984,0.17327,0.92374,0
-72.31,68.341,655.5,2748.4,0.2385,0.32061,0.32935,0.46309,0
-72.305,-157.2,843.19,5344.7,0.15776,0.1722,0.33007,0.90756,0
-72.286,-155.68,562.13,4283.9,0.13122,0.30991,0.23645,0.76773,0
-72.268,-119.77,557.19,4580.7,0.12164,0.30338,0.1626,0.78767,0
-72.268,-80.94,1138.4,7560.6,0.15057,0.33959,0.28613,0.59999,0
-72.267,-63.61,431.07,3104.8,0.13884,0.28495,0.30472,0.94917,0
-72.263,-104.97,528.28,4815.5,0.1097,0.20994,0.22929,0.82145,0
-72.257,-92.85,559.23,4496.1,0.12438,0.2761,0.17036,0.91766,0
-72.255,-17.79,581.46,4939.1,0.11773,0.21289,0.18483,0.93943,0
-72.252,-129.29,530.81,4500.8,0.11794,0.15945,0.17765,0.72901,0
-72.252,-72.43,626.27,4849.8,0.12913,0.17904,0.13747,0.78401,0
-72.247,7.6267,414.43,3345.8,0.12387,0.17255,0.38048,0.91302,0
-72.233,-154.41,473.72,3385.7,0.13992,0.23931,0.20532,0.72651,0
-72.233,-97.09,575.59,5735.8,0.10035,0.23315,0.13527,0.93508,0
-72.23,130.22,393.06,3070.7,0.128,0.13929,0.24218,0.70667,0
-72.229,-89.97,846.9,6919.8,0.12239,0.23516,0.1763,0.90698,0
-72.225,154.72,1712.1,7328.9,0.23361,0.53611,0.52361,0.8932,0
-72.223,13.502,718.11,3584.8,0.20032,0.42285,0.28568,0.81078,0
-72.21,-107.76,912.6,5493,0.16614,0.31486,0.27988,0.67272,0
-72.206,-28.54,288.55,3215.3,0.08974,0.18934,0.11049,0.96518,0
-72.205,88.42,297.45,2462.1,0.12081,0.27126,0.25402,0.70241,0
-72.201,47.494,745.74,4602.4,0.16203,0.35932,0.32867,0.83036,0
-72.196,-43.59,1720.9,10097,0.17043,0.19778,0.45971,0.92037,0
-72.189,-101.58,391.35,3465.3,0.11293,0.16566,0.10753,0.96666,0
-72.188,-146,569.1,4580.5,0.12424,0.27301,0.20327,0.79307,0
-72.186,-20.57,336.45,3999.5,0.084124,0.19692,0.19222,0.92435,0
-72.185,-83.06,535.6,3186.5,0.16808,0.13654,0.24605,0.70794,0
-72.18,35.328,551.12,7570.2,0.072802,0.17398,0.082223,0.9552,0
-72.174,108.17,552.27,3226.3,0.17118,0.31423,0.40273,0.89015,0
-72.167,-152.9,619.1,4023,0.15389,0.26732,0.34784,0.77692,0
-72.16,6.9266,251.02,3571.4,0.070284,0.14458,0.15309,0.99992,0
-72.156,-133.03,312.87,3131,0.099927,0.17038,0.13998,0.90826,0
-72.148,-120.97,491.5,3943.3,0.12464,0.21552,0.19007,0.83899,0
-72.146,-97.93,735.83,6031.5,0.122,0.30097,0.22613,0.79687,0
-72.141,-58.63,1236.1,9110.4,0.13568,0.28511,0.29774,0.82927,0
-72.127,133.79,1648.4,7758.5,0.21246,0.41588,0.21056,0.99193,0
-72.127,-148.8,676.39,4686.6,0.14432,0.30516,0.27172,0.90001,0
-72.126,-153.55,848.29,5790.2,0.1465,0.29471,0.2269,0.91409,0
-72.123,99.669,601.96,7000.6,0.085988,0.16286,0.22165,0.89286,0
-72.118,139.51,548.82,3505.1,0.15658,0.32063,0.41773,0.9263,0
-72.097,12.964,406.06,4455.5,0.091136,0.30772,0.09795,0.85903,0
-72.095,-63.12,630.88,4899.2,0.12877,0.20339,0.24451,0.77346,0
-72.076,19.399,425.5,2838.8,0.14988,0.35575,0.10753,0.98994,0
-72.07,-140.71,509.81,4819.7,0.10578,0.062098,0.093534,0.82317,0
-72.069,18.406,571.27,4182.4,0.13659,0.14159,0.19688,0.96333,0
-72.067,98.955,264.15,2896.9,0.091185,0.1999,0.19871,0.76338,0
-72.066,43.276,327.63,2983.7,0.10981,0.22356,0.17648,0.89567,0
-72.066,-79.8,449.41,3032,0.14822,0.2376,0.2343,0.87606,0
-72.06,-69.43,607.88,4701.3,0.1293,0.12551,0.10612,0.63758,0
-72.06,-49.02,390.88,4055.5,0.096384,0.093875,0.10095,0.86415,0
-72.058,-113.33,569.27,3903.4,0.14584,0.27623,0.32012,0.89907,0
-72.052,-40.38,762.29,3823.8,0.19936,0.33863,0.50183,0.9697,0
-72.051,-97.03,614.31,4455.2,0.13789,0.31476,0.29664,0.72433,0
-72.038,21.44,308.23,3186.5,0.096728,0.18799,0.13747,0.93025,0
-72.032,31.762,554.53,4243.3,0.13068,0.1117,0.1777,0.93682,0
-72.032,49.351,196.66,2867.8,0.068575,0.059006,0.13329,0.90001,0
-72.027,-135,1129.3,6759.8,0.16706,0.27485,0.12975,0.76033,0
-72.023,-95.1,574.27,6213.6,0.092421,0.10519,0.16844,0.93974,0
-72.014,131.97,986.7,5027.3,0.19627,0.39044,0.44941,0.90427,0
-72.009,52.605,249.74,2925.9,0.085356,0.16224,0.18836,0.97117,0
-72,-98.7,947.96,7210.6,0.13147,0.24411,0.23482,0.91152,0
-71.999,-148.01,916.67,6624.1,0.13838,0.21868,0.24405,0.88191,0
-71.998,-150.21,615.15,3664.6,0.16786,0.24127,0.31508,0.72444,0
-71.998,-110.39,385.65,4261.9,0.090487,0.11087,0.13851,0.87704,0
-71.997,-113.83,351.98,3744.1,0.094009,0.17895,0.13271,0.94947,0
-71.994,-106.56,522.79,5592.1,0.093488,0.14284,0.25982,0.81296,0
-71.993,-146.53,524.54,3704.2,0.1416,0.28422,0.25871,0.94895,0
-71.99,-109.17,354.25,3650,0.097054,0.17371,0.15655,0.88959,0
-71.985,101.24,301.98,2954.8,0.1022,0.16705,0.21681,0.91072,0
-71.985,-154.98,557.22,4142.4,0.13452,0.28076,0.23928,0.89659,0
-71.975,18.695,265.77,2549.2,0.10426,0.20131,0.17561,0.8627,0
-71.957,51.393,345.84,2780.9,0.12436,0.1809,0.15742,0.83475,0
-71.955,81.415,1148.9,6579.9,0.17461,0.21317,0.34576,0.9661,0
-71.951,21.023,497.11,3968.8,0.12526,0.24126,0.24001,0.90517,0
-71.946,78.059,401.02,3545,0.11312,0.29717,0.24363,0.7479,0
-71.946,-128.31,359.88,3704.2,0.097152,0.065375,0.14206,0.70456,0
-71.932,38.535,471.46,3345.7,0.14092,0.065499,0.11255,0.9438,0
-71.919,44.074,304.8,2838.9,0.10736,0.10127,0.086433,0.53844,0
-71.913,-41.69,703.31,5097.2,0.13798,0.25292,0.20089,0.74098,0
-71.912,-134.46,450.64,4800.1,0.093882,0.16502,0.18511,0.83617,0
-71.91,-109.67,584,4730.2,0.12346,0.24154,0.31114,0.83762,0
-71.909,163.27,620.24,4444.3,0.13956,0.3229,0.31488,0.73172,0
-71.904,-146.9,1058.4,5789.5,0.18282,0.353,0.36066,0.87719,0
-71.896,-41.11,928.81,6174.4,0.15043,0.30981,0.37402,0.84869,0
-71.891,63.854,814.48,4808.7,0.16938,0.14904,0.099295,0.83839,0
-71.89,-94.32,474.65,5360.3,0.088549,0.17767,0.17355,0.97348,0
-71.886,-139.75,350.42,4023,0.087105,0.056605,0.07695,0.8938,0
-71.882,52.907,918.32,6235.3,0.14728,0.14001,0.27214,0.74116,0
-71.878,127.16,532.88,3783.9,0.14083,0.21863,0.21591,0.90477,0
-71.877,-141.74,362.22,3331.4,0.10873,0.2335,0.1527,0.76669,0
